name,phone,address,city,state,zip,website,category_type,categories,rating,review_count,source,date_found
Blue Heron Restaurant & Yosemite Grill,(559) 517-3467,"30250 Yosemite Springs Pkwy, Coarsegold, CA 93614",Coarsegold,CA,93614,https://www.yelp.com/biz/blue-heron-restaurant-and-yosemite-grill-coarsegold?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"American, Bars, Venues & Event Spaces",4.3,124,Yelp,2026-07-02
The Standard,(559) 434-3638,"9455 N Fort Washington Rd, Fresno, CA 93730",Fresno,CA,93730,https://www.yelp.com/biz/the-standard-fresno-4?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"Lounges, American, Venues & Event Spaces",3.6,176,Yelp,2026-07-02
El Bolero,(559) 485-2799,"2155 S G St, Fresno, CA 93721",Fresno,CA,93721,https://www.yelp.com/biz/el-bolero-fresno?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"Sports Bars, Lounges",,,Yelp,2026-07-02
General Admission Kitchen + Bar,(323) 963-5011,"3311 Cahuenga Blvd W, Los Angeles, CA 90068",Los Angeles,CA,90068,https://www.yelp.com/biz/general-admission-kitchen-bar-los-angeles-3?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"Beer Bar, New American, Cocktail Bars",4.1,405,Yelp,2026-07-02
Dunsmoor,(323) 686-6027,"3501 Eagle Rock Blvd, Los Angeles, CA 90065",Los Angeles,CA,90065,https://www.yelp.com/biz/dunsmoor-los-angeles?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"American, Wine Bars, Beer Bar",4.3,595,Yelp,2026-07-02
Dunsmoor,(323) 686-6027,"3501 Eagle Rock Blvd, Los Angeles, CA 90065",Los Angeles,CA,90065,https://www.yelp.com/biz/dunsmoor-los-angeles?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"American, Wine Bars, Beer Bar",4.3,595,Yelp,2026-07-02
The Silver Fox,(858) 270-1343,"1833 Garnet Ave, San Diego, CA 92109",San Diego,CA,92109,https://www.yelp.com/biz/the-silver-fox-san-diego?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"Dive Bars, Pool Halls",3.8,318,Yelp,2026-07-02
The Silver Fox,(858) 270-1343,"1833 Garnet Ave, San Diego, CA 92109",San Diego,CA,92109,https://www.yelp.com/biz/the-silver-fox-san-diego?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"Dive Bars, Pool Halls",3.8,318,Yelp,2026-07-02
The Tavern Off Broadway,(213) 891-1063,"221 W 7th St, Los Angeles, CA 90014",Los Angeles,CA,90014,https://www.yelp.com/biz/the-tavern-off-broadway-los-angeles?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"Beer Bar, Cocktail Bars, Pubs",4.1,17,Yelp,2026-07-02
The Elderberry House,(559) 683-6800,"48688 Victoria Ln, Oakhurst, CA 93644",Oakhurst,CA,93644,https://www.yelp.com/biz/the-elderberry-house-oakhurst-2?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"French, Cocktail Bars, New American",4.5,343,Yelp,2026-07-02
Laugh Factory,(323) 656-1336,"8001 W Sunset Blvd, Los Angeles, CA 90046",Los Angeles,CA,90046,https://www.yelp.com/biz/laugh-factory-los-angeles?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"Bars, Comedy Clubs, Performing Arts",3.3,1050,Yelp,2026-07-02
The Green Room,(818) 962-4446,"1250 E Harvard Rd, Burbank, CA 91501",Burbank,CA,91501,https://www.yelp.com/biz/the-green-room-burbank?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"Cocktail Bars, Lounges, Venues & Event Spaces",4.6,681,Yelp,2026-07-02
Mammoth Rock Brasserie,(760) 934-4200,"3029 Chateau Rd, Mammoth Lakes, CA 93546",Mammoth Lakes,CA,93546,https://www.yelp.com/biz/mammoth-rock-brasserie-mammoth-lakes-2?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"Brasseries, Bars, French",4.4,509,Yelp,2026-07-02
San Laurel,(213) 349-8585,"100 S Grand Ave, Los Angeles, CA 90012",Los Angeles,CA,90012,https://www.yelp.com/biz/san-laurel-los-angeles-3?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"Spanish, Breakfast & Brunch, Cocktail Bars",4.3,398,Yelp,2026-07-02
Taphouse,+61747722301,"City Lane, 373 Flinders St, Townsville Queensland 4810, Australia",Townsville,QLD,4810,https://www.yelp.com/biz/taphouse-townsville?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,Beer Bar,5.0,6,Yelp,2026-07-02
The Grant Grill,(619) 744-2077,"326 Broadway, San Diego, CA 92101",San Diego,CA,92101,https://www.yelp.com/biz/grant-grill-san-diego?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"Diners, Lounges, Breakfast & Brunch",4.1,591,Yelp,2026-07-02
Michels,+61747241460,"7 Palmer St, South Townsville Queensland 4810, Australia",South Townsville,QLD,4810,https://www.yelp.com/biz/michels-south-townsville?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"French, Wine Bars, Modern Australian",3.3,3,Yelp,2026-07-02
The High Dive Bar & Lounge,(209) 349-8668,"560 W 18th St, Merced, CA 95340",Merced,CA,95340,https://www.yelp.com/biz/the-high-dive-bar-and-lounge-merced?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,Dive Bars,5.0,1,Yelp,2026-07-02
Basement Tavern,(310) 396-2469,"2640 Main St, Santa Monica, CA 90405",Santa Monica,CA,90405,https://www.yelp.com/biz/basement-tavern-santa-monica?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"New American, Lounges",3.5,474,Yelp,2026-07-02
The Silver Fox,(858) 270-1343,"1833 Garnet Ave, San Diego, CA 92109",San Diego,CA,92109,https://www.yelp.com/biz/the-silver-fox-san-diego?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"Dive Bars, Pool Halls",3.8,318,Yelp,2026-07-02
Mammoth Rock Brasserie,(760) 934-4200,"3029 Chateau Rd, Mammoth Lakes, CA 93546",Mammoth Lakes,CA,93546,https://www.yelp.com/biz/mammoth-rock-brasserie-mammoth-lakes-2?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"Brasseries, Bars, French",4.4,509,Yelp,2026-07-02
Dunsmoor,(323) 686-6027,"3501 Eagle Rock Blvd, Los Angeles, CA 90065",Los Angeles,CA,90065,https://www.yelp.com/biz/dunsmoor-los-angeles?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"American, Wine Bars, Beer Bar",4.3,595,Yelp,2026-07-02
Hemlock Restaurant & Bar,(559) 566-2323,"48800 Royal Oaks Dr, Oakhurst, CA 93644",Oakhurst,CA,93644,https://www.yelp.com/biz/hemlock-restaurant-and-bar-oakhurst?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"Bars, New American",4.4,32,Yelp,2026-07-02
Hemlock Restaurant & Bar,(559) 566-2323,"48800 Royal Oaks Dr, Oakhurst, CA 93644",Oakhurst,CA,93644,https://www.yelp.com/biz/hemlock-restaurant-and-bar-oakhurst?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"Bars, New American",4.4,32,Yelp,2026-07-02
Shorthorn Bar and Grill,(559) 841-6464,"41790 Dorabella Rd, Shaver Lake, CA 93664",Shaver Lake,CA,93664,https://www.yelp.com/biz/shorthorn-bar-and-grill-shaver-lake?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"Bars, Pool Halls, American",4.4,67,Yelp,2026-07-02
South Gate Brewing Company,(559) 692-2739,"40233 Enterprise Dr, Oakhurst, CA 93644",Oakhurst,CA,93644,https://www.yelp.com/biz/south-gate-brewing-company-oakhurst-4?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"American, Brewpubs, Tapas/Small Plates",4.1,1836,Yelp,2026-07-02
The Green Room,(818) 962-4446,"1250 E Harvard Rd, Burbank, CA 91501",Burbank,CA,91501,https://www.yelp.com/biz/the-green-room-burbank?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"Cocktail Bars, Lounges, Venues & Event Spaces",4.6,681,Yelp,2026-07-02
Taphouse,+61747722301,"City Lane, 373 Flinders St, Townsville Queensland 4810, Australia",Townsville,QLD,4810,https://www.yelp.com/biz/taphouse-townsville?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,Beer Bar,5.0,6,Yelp,2026-07-02
Mammoth Rock Brasserie,(760) 934-4200,"3029 Chateau Rd, Mammoth Lakes, CA 93546",Mammoth Lakes,CA,93546,https://www.yelp.com/biz/mammoth-rock-brasserie-mammoth-lakes-2?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"Brasseries, Bars, French",4.4,509,Yelp,2026-07-02
Raised By Wolves,(619) 629-0243,"4301 La Jolla Village Dr, Ste 2030, San Diego, CA 92122",San Diego,CA,92122,https://www.yelp.com/biz/raised-by-wolves-san-diego?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,Cocktail Bars,4.4,2257,Yelp,2026-07-02
Frolic Room,(323) 462-5890,"6245 Hollywood Blvd, Los Angeles, CA 90028",Los Angeles,CA,90028,https://www.yelp.com/biz/frolic-room-los-angeles?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,Dive Bars,4.2,573,Yelp,2026-07-02
El Basha,(559) 222-3322,"5048 N Blackstone Ave, Ste 108, Fresno, CA 93710",Fresno,CA,93710,https://www.yelp.com/biz/el-basha-fresno-2?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"Hookah Bars, Mediterranean, Sports Bars",3.3,73,Yelp,2026-07-02
The Valley Tavern,(415) 285-0674,"4054 24th St, San Francisco, CA 94114",San Francisco,CA,94114,https://www.yelp.com/biz/the-valley-tavern-san-francisco?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"Pubs, Sports Bars",4.0,336,Yelp,2026-07-02
Blue Heron Restaurant & Yosemite Grill,(559) 517-3467,"30250 Yosemite Springs Pkwy, Coarsegold, CA 93614",Coarsegold,CA,93614,https://www.yelp.com/biz/blue-heron-restaurant-and-yosemite-grill-coarsegold?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"American, Bars, Venues & Event Spaces",4.3,124,Yelp,2026-07-02
Flynns Irish Bar & Bistro,+61747211655,"101 Flinders St, Townsville Queensland 4810, Australia",Townsville,QLD,4810,https://www.yelp.com/biz/flynns-irish-bar-and-bistro-townsville?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"Dance Clubs, Bars, Restaurants",,,Yelp,2026-07-02
Mammoth Rock Brasserie,(760) 934-4200,"3029 Chateau Rd, Mammoth Lakes, CA 93546",Mammoth Lakes,CA,93546,https://www.yelp.com/biz/mammoth-rock-brasserie-mammoth-lakes-2?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"Brasseries, Bars, French",4.4,509,Yelp,2026-07-02
The Tavern at Firefall Ranch,(209) 379-6820,"24025 CA-120, Groveland, CA 95321",Groveland,CA,95321,https://www.yelp.com/biz/the-tavern-at-firefall-ranch-groveland?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"Cocktail Bars, Breakfast & Brunch, American",4.4,19,Yelp,2026-07-02
Dunsmoor,(323) 686-6027,"3501 Eagle Rock Blvd, Los Angeles, CA 90065",Los Angeles,CA,90065,https://www.yelp.com/biz/dunsmoor-los-angeles?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"American, Wine Bars, Beer Bar",4.3,595,Yelp,2026-07-02
Blue Heron Restaurant & Yosemite Grill,(559) 517-3467,"30250 Yosemite Springs Pkwy, Coarsegold, CA 93614",Coarsegold,CA,93614,https://www.yelp.com/biz/blue-heron-restaurant-and-yosemite-grill-coarsegold?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"American, Bars, Venues & Event Spaces",4.3,124,Yelp,2026-07-02
The Elderberry House,(559) 683-6800,"48688 Victoria Ln, Oakhurst, CA 93644",Oakhurst,CA,93644,https://www.yelp.com/biz/the-elderberry-house-oakhurst-2?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"French, Cocktail Bars, New American",4.5,343,Yelp,2026-07-02
Mammoth Rock Brasserie,(760) 934-4200,"3029 Chateau Rd, Mammoth Lakes, CA 93546",Mammoth Lakes,CA,93546,https://www.yelp.com/biz/mammoth-rock-brasserie-mammoth-lakes-2?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"Brasseries, Bars, French",4.4,509,Yelp,2026-07-02
L&L Hawaiian Barbecue,(559) 277-9888,"3314 W Shaw Ave, Ste 10, Fresno, CA 93711",Fresno,CA,93711,https://www.yelp.com/biz/l-and-l-hawaiian-barbecue-fresno?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"Hawaiian, Barbeque",3.3,344,Yelp,2026-07-02
Gravity Heights - Mission Valley,(619) 539-7833,"525 Camino De La Reina, San Diego, CA 92108",San Diego,CA,92108,https://www.yelp.com/biz/gravity-heights-mission-valley-san-diego?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"Breakfast & Brunch, American, Brewpubs",4.5,523,Yelp,2026-07-02
Simply Tops Seafood Bar,+61747723028,"9 Palmer St,, Shop 2, South Townsville Queensland 4810, Australia",South Townsville,QLD,4810,https://www.yelp.com/biz/simply-tops-seafood-bar-south-townsville-2?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"Bars, Seafood",4.1,8,Yelp,2026-07-02
The Valley Tavern,(415) 285-0674,"4054 24th St, San Francisco, CA 94114",San Francisco,CA,94114,https://www.yelp.com/biz/the-valley-tavern-san-francisco?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"Pubs, Sports Bars",4.0,336,Yelp,2026-07-02
Mammoth Rock Brasserie,(760) 934-4200,"3029 Chateau Rd, Mammoth Lakes, CA 93546",Mammoth Lakes,CA,93546,https://www.yelp.com/biz/mammoth-rock-brasserie-mammoth-lakes-2?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"Brasseries, Bars, French",4.4,509,Yelp,2026-07-02
Little Leaf Bar,(559) 261-2699,"6011 N Palm, Fresno, CA 93704",Fresno,CA,93704,https://www.yelp.com/biz/little-leaf-bar-fresno-2?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"Lounges, Asian Fusion",4.3,79,Yelp,2026-07-02
insideOUT,(619) 888-8623,"1642 University Ave, Ste 100, San Diego, CA 92103",San Diego,CA,92103,https://www.yelp.com/biz/insideout-san-diego-2?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"Lounges, Cocktail Bars, Mediterranean",4.4,1397,Yelp,2026-07-02
Tom's Tavern,+61747729777,"186 Nathan St, Aitkenvale Queensland 4814, Australia",Aitkenvale,QLD,4814,https://www.yelp.com/biz/toms-tavern-aitkenvale?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,Pubs,4.5,2,Yelp,2026-07-02
The EATery,(760) 709-0531,"18 Lake Mary Rd, Mammoth Lakes, CA 93546",Mammoth Lakes,CA,93546,https://www.yelp.com/biz/the-eatery-mammoth-lakes-2?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"Gastropubs, New American",3.8,360,Yelp,2026-07-02
Oakhurst Grill and Whiskey 41 Lounge,(559) 641-2477,"40530 Hwy 41, Oakhurst, CA 93644",Oakhurst,CA,93644,https://www.yelp.com/biz/oakhurst-grill-and-whiskey-41-lounge-oakhurst?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"New American, Lounges",4.1,532,Yelp,2026-07-02
Blind Butcher,(415) 529-2478,"4058 18th St, San Francisco, CA 94114",San Francisco,CA,94114,https://www.yelp.com/biz/blind-butcher-san-francisco-2?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"New American, Wine Bars",4.0,594,Yelp,2026-07-02
Federal Tavern Townsville,+61747727449,"Cnr Dean & McIlwraith StsSouth, Townsville Queensland 4810, Australia",Townsville,QLD,4810,https://www.yelp.com/biz/federal-tavern-townsville-townsville?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,Bars,,,Yelp,2026-07-02
Australian Hotel,+61747226999,"11 Palmer St, South Townsville Queensland 4810, Australia",South Townsville,QLD,4810,https://www.yelp.com/biz/australian-hotel-south-townsville?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"Bars, Australian",4.0,3,Yelp,2026-07-02
The Elderberry House,(559) 683-6800,"48688 Victoria Ln, Oakhurst, CA 93644",Oakhurst,CA,93644,https://www.yelp.com/biz/the-elderberry-house-oakhurst-2?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"French, Cocktail Bars, New American",4.5,343,Yelp,2026-07-02
The EATery,(760) 709-0531,"18 Lake Mary Rd, Mammoth Lakes, CA 93546",Mammoth Lakes,CA,93546,https://www.yelp.com/biz/the-eatery-mammoth-lakes-2?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"Gastropubs, New American",3.8,360,Yelp,2026-07-02
The Tavern at Firefall Ranch,(209) 379-6820,"24025 CA-120, Groveland, CA 95321",Groveland,CA,95321,https://www.yelp.com/biz/the-tavern-at-firefall-ranch-groveland?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"Cocktail Bars, Breakfast & Brunch, American",4.4,19,Yelp,2026-07-02
Mochuelo,(559) 348-5555,"2305 W Shaw Ave, Fresno, CA 93711",Fresno,CA,93711,https://www.yelp.com/biz/mochuelo-fresno?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"Tapas/Small Plates, Spanish, Cocktail Bars",4.5,537,Yelp,2026-07-02
The Front Yard,(818) 255-7290,"4222 Vineland Ave, North Hollywood, CA 91602",North Hollywood,CA,91602,https://www.yelp.com/biz/the-front-yard-north-hollywood-2?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"Breakfast & Brunch, American, Bars",4.0,4095,Yelp,2026-07-02
Mammoth Tavern,(760) 934-3902,"587 Old Mammoth Rd, Ste 10, Mammoth Lakes, CA 93546",Mammoth Lakes,CA,93546,https://www.yelp.com/biz/mammoth-tavern-mammoth-lakes?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"New American, Gastropubs, Cocktail Bars",4.0,617,Yelp,2026-07-02
Brick House Bar & Grill,(559) 399-3620,"1315 7th St, Sanger, CA 93657",Sanger,CA,93657,https://www.yelp.com/biz/brick-house-bar-and-grill-sanger?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"Bars, Breakfast & Brunch, American",4.3,108,Yelp,2026-07-02
The Elderberry House,(559) 683-6800,"48688 Victoria Ln, Oakhurst, CA 93644",Oakhurst,CA,93644,https://www.yelp.com/biz/the-elderberry-house-oakhurst-2?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"French, Cocktail Bars, New American",4.5,343,Yelp,2026-07-02
Australian Hotel,+61747226999,"11 Palmer St, South Townsville Queensland 4810, Australia",South Townsville,QLD,4810,https://www.yelp.com/biz/australian-hotel-south-townsville?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"Bars, Australian",4.0,3,Yelp,2026-07-02
Red’s Java House,(415) 777-5626,"Pier 30, San Francisco, CA 94105",San Francisco,CA,94105,https://www.yelp.com/biz/red-s-java-house-san-francisco?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"Breakfast & Brunch, Burgers, Dive Bars",3.7,960,Yelp,2026-07-02
Blue Heron Restaurant & Yosemite Grill,(559) 517-3467,"30250 Yosemite Springs Pkwy, Coarsegold, CA 93614",Coarsegold,CA,93614,https://www.yelp.com/biz/blue-heron-restaurant-and-yosemite-grill-coarsegold?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"American, Bars, Venues & Event Spaces",4.3,124,Yelp,2026-07-02
Horseshoe Tavern,(415) 346-1430,"2024 Chestnut St, San Francisco, CA 94123",San Francisco,CA,94123,https://www.yelp.com/biz/horseshoe-tavern-san-francisco?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"Pubs, Lounges",3.9,313,Yelp,2026-07-02
