name,phone,address,city,state,zip,website,category_type,categories,rating,review_count,source,date_found
Martin's Grill,(559) 307-0460,"29533 Auberry Rd, Unit 104, Prather, CA 93651",Prather,CA,93651,https://www.yelp.com/biz/martins-grill-prather?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,mexican,"Mediterranean, Mexican, Breakfast & Brunch",4.5,4,Yelp,2026-07-02
Tortilleria Lily,(619) 281-2890,"4271 University Ave, San Diego, CA 92105",San Diego,CA,92105,https://www.yelp.com/biz/tortilleria-lily-san-diego?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,mexican,Mexican,4.6,39,Yelp,2026-07-02
Tortilleria Lily,(619) 281-2890,"4271 University Ave, San Diego, CA 92105",San Diego,CA,92105,https://www.yelp.com/biz/tortilleria-lily-san-diego?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,mexican,Mexican,4.6,39,Yelp,2026-07-02
Martin's Grill,(559) 307-0460,"29533 Auberry Rd, Unit 104, Prather, CA 93651",Prather,CA,93651,https://www.yelp.com/biz/martins-grill-prather?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,mexican,"Mediterranean, Mexican, Breakfast & Brunch",4.5,4,Yelp,2026-07-02
Martin's Grill,(559) 307-0460,"29533 Auberry Rd, Unit 104, Prather, CA 93651",Prather,CA,93651,https://www.yelp.com/biz/martins-grill-prather?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,mexican,"Mediterranean, Mexican, Breakfast & Brunch",4.5,4,Yelp,2026-07-02
El Cartel,(323) 931-1281,"5515 Wilshire Blvd, Los Angeles, CA 90036",Los Angeles,CA,90036,https://www.yelp.com/biz/el-cartel-los-angeles?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,mexican,Mexican,4.1,677,Yelp,2026-07-02
Carniceria La Carreta,(661) 588-2333,"3015 Calloway Dr, Ste 16, Bakersfield, CA 93312",Bakersfield,CA,93312,https://www.yelp.com/biz/carniceria-la-carreta-bakersfield-3?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,mexican,"Meat Shops, Grocery, Mexican",3.9,206,Yelp,2026-07-02
Taco's El Rey,(562) 777-8919,"14215 Imperial Hwy, La Mirada, CA 90638",La Mirada,CA,90638,https://www.yelp.com/biz/tacos-el-rey-la-mirada-2?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,mexican,"Mexican, Juice Bars & Smoothies, Breakfast & Brunch",4.4,389,Yelp,2026-07-02
El Rosal Bar & Grill,(559) 749-0542,"3117 W Noble Ave, Visalia, CA 93277",Visalia,CA,93277,https://www.yelp.com/biz/el-rosal-bar-and-grill-visalia?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,mexican,"Mexican, Bars",3.2,137,Yelp,2026-07-02
el fregoncito,(408) 775-3026,"CA, CA 93657",Ca,CA,93657,https://www.yelp.com/biz/el-fregoncito-no-title?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,mexican,"Mexican, Food Trucks",4.6,8,Yelp,2026-07-02
La Luna Bakery and Cafe,(559) 230-1569,"2421 E Clinton Ave, Fresno, CA 93703",Fresno,CA,93703,https://www.yelp.com/biz/la-luna-bakery-and-cafe-fresno?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,mexican,"Bakeries, Breakfast & Brunch, Mexican",3.6,70,Yelp,2026-07-02
Cactus Jack's Saloon,+61747215705,"237 Flinders St, Townsville Queensland 4810, Australia",Townsville,QLD,4810,https://www.yelp.com/biz/cactus-jacks-saloon-townsville?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,mexican,Mexican,5.0,1,Yelp,2026-07-02
La Lupita Mexican Eatery,(510) 680-5410,"2167 Meeker Ave Richmond California, Richmond, CA 94804",Richmond,CA,94804,https://www.yelp.com/biz/la-lupita-mexican-eatery-richmond-3?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,mexican,"Mexican, Breakfast & Brunch",3.9,201,Yelp,2026-07-02
El Cardenal,+525555218815,"Calle de la Palma 23, Col. Centro Histórico, 06000 Ciudad de México, CDMX, Mexico",Ciudad De México,DIF,06000,https://www.yelp.com/biz/el-cardenal-ciudad-de-m%C3%A9xico-2?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,mexican,Mexican,4.5,495,Yelp,2026-07-02
Temporal,+525552115477,"Saltillo 1, Col. Hipódromo, 06140 México, D.F., Mexico","México, D.F.",DIF,06140,https://www.yelp.com/biz/temporal-m%C3%A9xico?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,mexican,"Nightlife, Mexican, Gastropubs",4.5,131,Yelp,2026-07-02
Sonoratown,(213) 222-5071,"5610 San Vicente Blvd, Los Angeles, CA 90019",Los Angeles,CA,90019,https://www.yelp.com/biz/sonoratown-los-angeles-2?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,mexican,Mexican,4.4,440,Yelp,2026-07-02
Papa Guapo,(858) 900-8900,"2541 San Diego Ave, San Diego, CA 92110",San Diego,CA,92110,https://www.yelp.com/biz/papa-guapo-san-diego?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,mexican,Mexican,4.6,9,Yelp,2026-07-02
La Bonfil,+525555740266,"Av. Álvaro Obregón 130, Col. Roma Norte, 06700 Ciudad de México, Aguascalientes, Mexico",Ciudad De México,AGU,06700,https://www.yelp.com/biz/la-bonfil-ciudad-de-m%C3%A9xico?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,mexican,"Seafood, Mexican",5.0,3,Yelp,2026-07-02
Caló Kitchen + Tequila - El Segundo,(424) 269-2322,"2191 Rosecrans Ave, Ste B, El Segundo, CA 90245",El Segundo,CA,90245,https://www.yelp.com/biz/cal%C3%B3-kitchen-tequila-el-segundo-el-segundo?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,mexican,"Mexican, Breakfast & Brunch, Cocktail Bars",4.5,2523,Yelp,2026-07-02
Crearee,(760) 873-4546,"276 S Warren St, Bishop, CA 93514",Bishop,CA,93514,https://www.yelp.com/biz/crearee-bishop-5?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,mexican,"Mexican, International Grocery",4.7,357,Yelp,2026-07-02
Martin's Grill,(559) 307-0460,"29533 Auberry Rd, Unit 104, Prather, CA 93651",Prather,CA,93651,https://www.yelp.com/biz/martins-grill-prather?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,mexican,"Mediterranean, Mexican, Breakfast & Brunch",4.5,4,Yelp,2026-07-02
Pollos Asados,(858) 430-7589,"2434 Ulric St, San Diego, CA 92111",San Diego,CA,92111,https://www.yelp.com/biz/pollos-asados-san-diego?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,mexican,"Chicken Shop, Mexican",4.5,2,Yelp,2026-07-02
Cactus Jack's Saloon,+61747215705,"237 Flinders St, Townsville Queensland 4810, Australia",Townsville,QLD,4810,https://www.yelp.com/biz/cactus-jacks-saloon-townsville?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,mexican,Mexican,5.0,1,Yelp,2026-07-02
El Patron Taqueria,(559) 897-5579,"1961 Simpson St, Kingsburg, CA 93631",Kingsburg,CA,93631,https://www.yelp.com/biz/el-patron-taqueria-kingsburg-2?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,mexican,Mexican,3.9,56,Yelp,2026-07-02
Big Tomy's,(310) 479-0601,"11289 W Pico Blvd, Los Angeles, CA 90064",Los Angeles,CA,90064,https://www.yelp.com/biz/big-tomys-los-angeles?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,mexican,"Burgers, Mexican, American",3.9,493,Yelp,2026-07-02
Martin's Grill,(559) 307-0460,"29533 Auberry Rd, Unit 104, Prather, CA 93651",Prather,CA,93651,https://www.yelp.com/biz/martins-grill-prather?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,mexican,"Mediterranean, Mexican, Breakfast & Brunch",4.5,4,Yelp,2026-07-02
La Gruta,+525555314877,"Circuito Arqueologico S/N, 55820 Teotihuacán de Arista, México, Mexico",Teotihuacán De Arista,MEX,55820,https://www.yelp.com/biz/la-gruta-teotihuac%C3%A1n-de-arista?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,mexican,Mexican,3.8,330,Yelp,2026-07-02
El Cardenal,+525555218815,"Calle de la Palma 23, Col. Centro Histórico, 06000 Ciudad de México, CDMX, Mexico",Ciudad De México,DIF,06000,https://www.yelp.com/biz/el-cardenal-ciudad-de-m%C3%A9xico-2?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,mexican,Mexican,4.5,495,Yelp,2026-07-02
Latin Market,(760) 934-7120,"1566 Tavern Rd, Mammoth Lakes, CA 93546",Mammoth Lakes,CA,93546,https://www.yelp.com/biz/latin-market-mammoth-lakes-2?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,mexican,"Mexican, Grocery",4.5,489,Yelp,2026-07-02
Taco's El Rey,(562) 777-8919,"14215 Imperial Hwy, La Mirada, CA 90638",La Mirada,CA,90638,https://www.yelp.com/biz/tacos-el-rey-la-mirada-2?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,mexican,"Mexican, Juice Bars & Smoothies, Breakfast & Brunch",4.4,390,Yelp,2026-07-02
Antolina,+525552116845,"Aguascalientes 232, Col. Hipodromo, 06100 Ciudad de México, CDMX, Mexico",Ciudad De México,DIF,06100,https://www.yelp.com/biz/antolina-ciudad-de-m%C3%A9xico?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,mexican,Mexican,4.5,42,Yelp,2026-07-02
Mariscos Roberto,(323) 787-8916,"2338 Venice Blvd, Los Angeles, CA 90019",Los Angeles,CA,90019,https://www.yelp.com/biz/mariscos-roberto-los-angeles-2?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,mexican,"Seafood, Mexican, Food Stands",5.0,1,Yelp,2026-07-02
Paradise Garden Grill,(714) 781-4636,"1313 S Disneyland Dr, Anaheim, CA 92802",Anaheim,CA,92802,https://www.yelp.com/biz/paradise-garden-grill-anaheim-4?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,mexican,Mexican,3.9,275,Yelp,2026-07-02
Fuego Taqueria y Restaurante,,4631 North Fresno St,Fresno,CA,93725,,mexican,Mexican Taqueria,,,WebSearch,2026-07-02
El Rinconcito Taco Shop,,1655 Brandywine Ave,Chula Vista,CA,91911,,mexican,Mexican Taqueria,,,WebSearch,2026-07-02
Taco Fino,,2317 Central Ave,Alameda,CA,94501,,mexican,Mexican Restaurant,,,WebSearch,2026-07-02
Taco Fino Express,,1401 Park St,Alameda,CA,94501,,mexican,Mexican Restaurant,,,WebSearch,2026-07-02
West Coast Taco Bar,(916) 585-3669,8850 Williamson Dr #1053,Elk Grove,CA,95759,,mexican,Mexican Gourmet Tacos,,,WebSearch,2026-07-02
Los Taquero Mucho,,120 S Garfield Ave,Montebello,CA,90640,,mexican,Mexican Guatemalan Taqueria,,,WebSearch,2026-07-02
Taqueria Juanito's / Carmelitas Peruvian,,16851 Victory Blvd #2,Van Nuys,CA,91406,,mexican,Mexican Peruvian,,,WebSearch,2026-07-02
Taqueria Sol Azteca,,6750 Commerce Blvd,Rohnert Park,CA,94928,,mexican,Mexican Taqueria,,,WebSearch,2026-07-02
La Elegante Taqueria,,1423 Kern St,Fresno,CA,93706,,mexican,Mexican Taqueria,,,WebSearch,2026-07-02
Taqueria Las Comadres,(510) 339-9002,2081 Mountain Boulevard,Oakland,CA,94611,,mexican,Mexican Taqueria,,,WebSearch,2026-07-02
El Nido,,1755 Mt. Diablo Blvd,Danville,CA,94526,,mexican,Mexican Restaurant,,,WebSearch,2026-07-02
Cabreras Mexican Restaurant,,1431 N San Gabriel Pl,Arcadia,CA,91006,,mexican,Mexican Restaurant,,,WebSearch,2026-07-02
El Zarape Restaurant,(714) 952-0562,4197 Ball Road,Cypress,CA,90630,,mexican,Mexican Restaurant,,,WebSearch,2026-07-02
La Taqueria,,2889 Mission St,San Francisco,CA,94110,,mexican,Mexican Taqueria,,,WebSearch,2026-07-02
Taqueria El Castillito,,3033 24th St,San Francisco,CA,94110,,mexican,Mexican Taqueria,,,WebSearch,2026-07-02
Taqueria Los Cuñados,,417 N Main St,Milpitas,CA,95035,,mexican,Mexican Taqueria,,,WebSearch,2026-07-02
El Tapatio,,980 Ninth St,Imperial Beach,CA,91932,,mexican,Mexican Restaurant,,,WebSearch,2026-07-02
El Ranchito Taco Shop,,32251 Mission Trail,Lake Elsinore,CA,92530,,mexican,Mexican Taco Shop,,,WebSearch,2026-07-02
Tito's Tacos,,8988 Venice Blvd,Culver City,CA,90232,,mexican,Mexican Tacos,,,WebSearch,2026-07-02
