name,phone,address,city,state,zip,website,category_type,categories,rating,review_count,source,date_found
Mammoth Rock Brasserie,(760) 934-4200,"3029 Chateau Rd, Mammoth Lakes, CA 93546",Mammoth Lakes,CA,93546,https://www.yelp.com/biz/mammoth-rock-brasserie-mammoth-lakes-2?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"Brasseries, Bars, French",4.4,509,Yelp,2026-07-02
Sisterita,(415) 649-1919,"669 Commercial St, San Francisco, CA 94111",San Francisco,CA,94111,https://www.yelp.com/biz/sisterita-san-francisco?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,thai,"Breakfast & Brunch, New American, Thai",4.5,1068,Yelp,2026-07-02
Mammoth Tavern,(760) 934-3902,"587 Old Mammoth Rd, Ste 10, Mammoth Lakes, CA 93546",Mammoth Lakes,CA,93546,https://www.yelp.com/biz/mammoth-tavern-mammoth-lakes?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"New American, Gastropubs, Cocktail Bars",4.0,617,Yelp,2026-07-02
River View Grill & Bar,(559) 561-2211,"42323 Sierra Dr, Three Rivers, CA 93271",Three Rivers,CA,93271,https://www.yelp.com/biz/river-view-grill-and-bar-three-rivers?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"Bars, American, Chicken Wings",3.3,699,Yelp,2026-07-02
Hemlock Restaurant & Bar,(559) 566-2323,"48800 Royal Oaks Dr, Oakhurst, CA 93644",Oakhurst,CA,93644,https://www.yelp.com/biz/hemlock-restaurant-and-bar-oakhurst?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"Bars, New American",4.4,32,Yelp,2026-07-02
Golden Crab House,(415) 702-6685,"1830 Irving St, San Francisco, CA 94122",San Francisco,CA,94122,https://www.yelp.com/biz/golden-crab-house-san-francisco?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,vietnamese,"Seafood, Vietnamese, Asian Fusion",4.3,448,Yelp,2026-07-02
The Annex Kitchen,(559) 248-8512,"2257 W Shaw Ave, Fresno, CA 93711",Fresno,CA,93711,https://www.yelp.com/biz/the-annex-kitchen-fresno-2?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,pizza,"Pizza, Italian, Cocktail Bars",4.4,1799,Yelp,2026-07-02
Happy Bunz,(559) 406-5115,"5771 N Palm Ave, Fresno, CA 93704",Fresno,CA,93704,https://www.yelp.com/biz/happy-bunz-fresno?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bakery,Donuts,3.0,2,Yelp,2026-07-02
Kung Fu Action Theatre ,(415) 420-6016,"841 Larkin St, San Francisco, CA 94109",San Francisco,CA,94109,https://www.yelp.com/biz/kung-fu-action-theatre-san-francisco?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,Dive Bars,4.5,48,Yelp,2026-07-02
Little Nap Cafe,(619) 677-2117,"142 University Ave, Ste A, San Diego, CA 92103",San Diego,CA,92103,https://www.yelp.com/biz/little-nap-cafe-san-diego-2?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,cafe,"Coffee & Tea, Bubble Tea, Sandwiches",4.1,420,Yelp,2026-07-02
Little Rock Tavern,(559) 876-3153,"933 Academy Ave, Sanger, CA 93657",Sanger,CA,93657,https://www.yelp.com/biz/little-rock-tavern-sanger?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"Dive Bars, Beer Bar, Cocktail Bars",4.5,8,Yelp,2026-07-02
Taphouse,+61747722301,"City Lane, 373 Flinders St, Townsville Queensland 4810, Australia",Townsville,QLD,4810,https://www.yelp.com/biz/taphouse-townsville?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,Beer Bar,5.0,6,Yelp,2026-07-02
Big Bar,(323) 644-0100,"1927 Hillhurst Ave, Los Angeles, CA 90027",Los Angeles,CA,90027,https://www.yelp.com/biz/big-bar-los-angeles-2?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,Cocktail Bars,4.0,185,Yelp,2026-07-02
Bee’s Bakery Cafe,(559) 683-2393,"40250 Junction Dr, Oakhurst, CA 93644",Oakhurst,CA,93644,https://www.yelp.com/biz/bee-s-bakery-cafe-oakhurst-2?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,cafe,"Bakeries, Cafes, Breakfast & Brunch",4.5,299,Yelp,2026-07-02
Buckhorn Saloon,(559) 877-8700,"32992 Rd 222, North Fork, CA 93643",North Fork,CA,93643,https://www.yelp.com/biz/buckhorn-saloon-north-fork?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"American, Pubs",3.9,52,Yelp,2026-07-02
Public House Marin,(415) 710-5504,"743 Center Blvd, Fairfax, CA 94930",Fairfax,CA,94930,https://www.yelp.com/biz/public-house-marin-fairfax?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,pizza,"Wine Bars, Lounges, Pizza",5.0,11,Yelp,2026-07-02
Monsoons Bar & Grill,+61747720900,"194 Flinders St, Townsville City Queensland 4810, Australia",Townsville City,QLD,4810,https://www.yelp.com/biz/monsoons-bar-and-grill-townsville-city?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"Bars, Restaurants",3.0,2,Yelp,2026-07-02
Blue Heron Restaurant & Yosemite Grill,(559) 517-3467,"30250 Yosemite Springs Pkwy, Coarsegold, CA 93614",Coarsegold,CA,93614,https://www.yelp.com/biz/blue-heron-restaurant-and-yosemite-grill-coarsegold?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"American, Bars, Venues & Event Spaces",4.3,124,Yelp,2026-07-02
The Spot Cafe & Lounge,(310) 559-8868,"4455 Overland Ave, Culver City, CA 90230",Culver City,CA,90230,https://www.yelp.com/biz/the-spot-cafe-and-lounge-culver-city?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,cafe,"Lounges, Cafes",4.0,256,Yelp,2026-07-02
Oakhurst Grill and Whiskey 41 Lounge,(559) 641-2477,"40530 Hwy 41, Oakhurst, CA 93644",Oakhurst,CA,93644,https://www.yelp.com/biz/oakhurst-grill-and-whiskey-41-lounge-oakhurst?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"New American, Lounges",4.1,532,Yelp,2026-07-02
Jr's Urban Eats,(408) 649-3392,"2090 N Capitol Ave, San Jose, CA 95132",San Jose,CA,95132,https://www.yelp.com/biz/jrs-urban-eats-san-jose?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,cafe,"Cafes, Bubble Tea, Sandwiches",5.0,5,Yelp,2026-07-02
Hot Rod Willy's Pizza,(559) 492-3959,"337 E Shaw Ave, Ste 101, Fresno, CA 93710",Fresno,CA,93710,https://www.yelp.com/biz/hot-rod-willys-pizza-fresno?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,pizza,"Pizza, Chicken Wings",4.8,201,Yelp,2026-07-02
Mammoth Tavern,(760) 934-3902,"587 Old Mammoth Rd, Ste 10, Mammoth Lakes, CA 93546",Mammoth Lakes,CA,93546,https://www.yelp.com/biz/mammoth-tavern-mammoth-lakes?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"New American, Gastropubs, Cocktail Bars",4.0,617,Yelp,2026-07-02
Idle Hour Winery & Kitchen,(559) 760-9090,"41139 Hwy 41, Oakhurst, CA 93644",Oakhurst,CA,93644,https://www.yelp.com/biz/idle-hour-winery-and-kitchen-oakhurst?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,mediterranean,"Wineries, New American, Mediterranean",4.6,164,Yelp,2026-07-02
Blue Heron Restaurant & Yosemite Grill,(559) 517-3467,"30250 Yosemite Springs Pkwy, Coarsegold, CA 93614",Coarsegold,CA,93614,https://www.yelp.com/biz/blue-heron-restaurant-and-yosemite-grill-coarsegold?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"American, Bars, Venues & Event Spaces",4.3,124,Yelp,2026-07-02
The Standard,(559) 434-3638,"9455 N Fort Washington Rd, Fresno, CA 93730",Fresno,CA,93730,https://www.yelp.com/biz/the-standard-fresno-4?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"Lounges, American, Venues & Event Spaces",3.6,176,Yelp,2026-07-02
El Bolero,(559) 485-2799,"2155 S G St, Fresno, CA 93721",Fresno,CA,93721,https://www.yelp.com/biz/el-bolero-fresno?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"Sports Bars, Lounges",,,Yelp,2026-07-02
Plazuelas Mexican Restaurant & Taqueria,(559) 658-7771,"40015 Hwy 49, Ste 203 & 204, Oakhurst, CA 93644",Oakhurst,CA,93644,https://www.yelp.com/biz/plazuelas-mexican-restaurant-and-taqueria-oakhurst?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,mexican,Mexican,4.3,921,Yelp,2026-07-02
General Admission Kitchen + Bar,(323) 963-5011,"3311 Cahuenga Blvd W, Los Angeles, CA 90068",Los Angeles,CA,90068,https://www.yelp.com/biz/general-admission-kitchen-bar-los-angeles-3?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"Beer Bar, New American, Cocktail Bars",4.1,405,Yelp,2026-07-02
Cielito Lindo,(415) 742-0959,"3440 Balboa St, San Francisco, CA 94121",San Francisco,CA,94121,https://www.yelp.com/biz/cielito-lindo-san-francisco?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,mexican,Mexican,4.3,438,Yelp,2026-07-02
Little RED Bistro,(925) 954-8274,"690 Gregory Ln, Ste 4, Pleasant Hill, CA 94523",Pleasant Hill,CA,94523,https://www.yelp.com/biz/little-red-bistro-pleasant-hill?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,cafe,"Coffee & Tea, Creperies, Sandwiches",4.0,200,Yelp,2026-07-02
Sisterita,(415) 649-1919,"669 Commercial St, San Francisco, CA 94111",San Francisco,CA,94111,https://www.yelp.com/biz/sisterita-san-francisco?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,thai,"Breakfast & Brunch, New American, Thai",4.5,1068,Yelp,2026-07-02
Dunsmoor,(323) 686-6027,"3501 Eagle Rock Blvd, Los Angeles, CA 90065",Los Angeles,CA,90065,https://www.yelp.com/biz/dunsmoor-los-angeles?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"American, Wine Bars, Beer Bar",4.3,595,Yelp,2026-07-02
Holbox,(213) 986-9972,"3655 S Grand Ave, Ste C9, Los Angeles, CA 90007",Los Angeles,CA,90007,https://www.yelp.com/biz/holbox-los-angeles-2?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,mexican,"Latin American, Seafood, Mexican",4.7,2544,Yelp,2026-07-02
Flo's Diner,(760) 873-7000,"4750 US Hwy 6, Chalfant Valley, CA 93514",Chalfant Valley,CA,93514,https://www.yelp.com/biz/flos-diner-chalfant-valley?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,pizza,"Diners, Pizza, American",4.8,40,Yelp,2026-07-02
Dunsmoor,(323) 686-6027,"3501 Eagle Rock Blvd, Los Angeles, CA 90065",Los Angeles,CA,90065,https://www.yelp.com/biz/dunsmoor-los-angeles?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"American, Wine Bars, Beer Bar",4.3,595,Yelp,2026-07-02
The Silver Fox,(858) 270-1343,"1833 Garnet Ave, San Diego, CA 92109",San Diego,CA,92109,https://www.yelp.com/biz/the-silver-fox-san-diego?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"Dive Bars, Pool Halls",3.8,318,Yelp,2026-07-02
The Silver Fox,(858) 270-1343,"1833 Garnet Ave, San Diego, CA 92109",San Diego,CA,92109,https://www.yelp.com/biz/the-silver-fox-san-diego?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"Dive Bars, Pool Halls",3.8,318,Yelp,2026-07-02
Golden Lake Eatery Cambodian Restaurant,(213) 285-4331,"424 W College St, Los Angeles, CA 90012",Los Angeles,CA,90012,https://www.yelp.com/biz/golden-lake-eatery-cambodian-restaurant-los-angeles-2?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,vietnamese,"Cambodian, Vietnamese, Chinese",3.6,346,Yelp,2026-07-02
Flo's Diner,(760) 873-7000,"4750 US Hwy 6, Chalfant Valley, CA 93514",Chalfant Valley,CA,93514,https://www.yelp.com/biz/flos-diner-chalfant-valley?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,pizza,"Diners, Pizza, American",4.8,40,Yelp,2026-07-02
The Tavern Off Broadway,(213) 891-1063,"221 W 7th St, Los Angeles, CA 90014",Los Angeles,CA,90014,https://www.yelp.com/biz/the-tavern-off-broadway-los-angeles?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"Beer Bar, Cocktail Bars, Pubs",4.1,17,Yelp,2026-07-02
The Elderberry House,(559) 683-6800,"48688 Victoria Ln, Oakhurst, CA 93644",Oakhurst,CA,93644,https://www.yelp.com/biz/the-elderberry-house-oakhurst-2?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"French, Cocktail Bars, New American",4.5,343,Yelp,2026-07-02
Golden Grain Coffee Lounge,+61747833220,"152b Queen St, Ayr Queensland 4807, Australia",Ayr,QLD,4807,https://www.yelp.com/biz/golden-grain-coffee-lounge-ayr?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,cafe,Coffee & Tea,,,Yelp,2026-07-02
Laugh Factory,(323) 656-1336,"8001 W Sunset Blvd, Los Angeles, CA 90046",Los Angeles,CA,90046,https://www.yelp.com/biz/laugh-factory-los-angeles?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"Bars, Comedy Clubs, Performing Arts",3.3,1050,Yelp,2026-07-02
The Green Room,(818) 962-4446,"1250 E Harvard Rd, Burbank, CA 91501",Burbank,CA,91501,https://www.yelp.com/biz/the-green-room-burbank?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"Cocktail Bars, Lounges, Venues & Event Spaces",4.6,681,Yelp,2026-07-02
The Jade Restaurant,(559) 734-5233,"3837 W Caldwell Ave, Ste C, Visalia, CA 93277",Visalia,CA,93277,https://www.yelp.com/biz/the-jade-restaurant-visalia?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,chinese,Chinese,3.7,207,Yelp,2026-07-02
Bee’s Bakery Cafe,(559) 683-2393,"40250 Junction Dr, Oakhurst, CA 93644",Oakhurst,CA,93644,https://www.yelp.com/biz/bee-s-bakery-cafe-oakhurst-2?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,cafe,"Bakeries, Cafes, Breakfast & Brunch",4.5,299,Yelp,2026-07-02
The Bistro,(619) 291-5720,"595 Hotel Cir S, San Diego, CA 92108",San Diego,CA,92108,https://www.yelp.com/biz/the-bistro-san-diego-2?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,cafe,"Salad, Coffee & Tea, Sandwiches",3.4,12,Yelp,2026-07-02
Mammoth Rock Brasserie,(760) 934-4200,"3029 Chateau Rd, Mammoth Lakes, CA 93546",Mammoth Lakes,CA,93546,https://www.yelp.com/biz/mammoth-rock-brasserie-mammoth-lakes-2?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"Brasseries, Bars, French",4.4,509,Yelp,2026-07-02
Tandoori Express,(559) 683-3363,"40278 Rd 425A, Unit -  7, Oakhurst, CA 93644",Oakhurst,CA,93644,https://www.yelp.com/biz/tandoori-express-oakhurst?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,indian,"Indian, Desserts, Chicken Wings",4.0,470,Yelp,2026-07-02
San Laurel,(213) 349-8585,"100 S Grand Ave, Los Angeles, CA 90012",Los Angeles,CA,90012,https://www.yelp.com/biz/san-laurel-los-angeles-3?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"Spanish, Breakfast & Brunch, Cocktail Bars",4.3,398,Yelp,2026-07-02
Taphouse,+61747722301,"City Lane, 373 Flinders St, Townsville Queensland 4810, Australia",Townsville,QLD,4810,https://www.yelp.com/biz/taphouse-townsville?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,Beer Bar,5.0,6,Yelp,2026-07-02
The Grant Grill,(619) 744-2077,"326 Broadway, San Diego, CA 92101",San Diego,CA,92101,https://www.yelp.com/biz/grant-grill-san-diego?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"Diners, Lounges, Breakfast & Brunch",4.1,591,Yelp,2026-07-02
Michels,+61747241460,"7 Palmer St, South Townsville Queensland 4810, Australia",South Townsville,QLD,4810,https://www.yelp.com/biz/michels-south-townsville?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"French, Wine Bars, Modern Australian",3.3,3,Yelp,2026-07-02
The High Dive Bar & Lounge,(209) 349-8668,"560 W 18th St, Merced, CA 95340",Merced,CA,95340,https://www.yelp.com/biz/the-high-dive-bar-and-lounge-merced?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,Dive Bars,5.0,1,Yelp,2026-07-02
Big Bang Grill,(559) 713-6817,"1400 W Houston Ave, Visalia, CA 93291",Visalia,CA,93291,https://www.yelp.com/biz/big-bang-grill-visalia-2?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,thai,"Asian Fusion, Korean, Thai",4.5,94,Yelp,2026-07-02
The Annex Kitchen,(559) 248-8512,"2257 W Shaw Ave, Fresno, CA 93711",Fresno,CA,93711,https://www.yelp.com/biz/the-annex-kitchen-fresno-2?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,pizza,"Pizza, Italian, Cocktail Bars",4.4,1799,Yelp,2026-07-02
Basement Tavern,(310) 396-2469,"2640 Main St, Santa Monica, CA 90405",Santa Monica,CA,90405,https://www.yelp.com/biz/basement-tavern-santa-monica?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"New American, Lounges",3.5,474,Yelp,2026-07-02
Martha's Mexican Food,(559) 528-6032,"41435 Rd 128, Orosi, CA 93647",Orosi,CA,93647,https://www.yelp.com/biz/marthas-mexican-food-orosi-2?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,mexican,Mexican,3.6,141,Yelp,2026-07-02
The Silver Fox,(858) 270-1343,"1833 Garnet Ave, San Diego, CA 92109",San Diego,CA,92109,https://www.yelp.com/biz/the-silver-fox-san-diego?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"Dive Bars, Pool Halls",3.8,318,Yelp,2026-07-02
Casa Velasco Mexican Restaurant,(559) 683-2272,"54311 Rd 432, Bass Lake, CA 93604",Bass Lake,CA,93604,https://www.yelp.com/biz/casa-velasco-mexican-restaurant-bass-lake?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,mexican,Mexican,4.4,301,Yelp,2026-07-02
Tollhouse Market And Grill,(559) 855-5213,"28524 Tollhouse Rd, Tollhouse, CA 93667",Tollhouse,CA,93667,https://www.yelp.com/biz/tollhouse-market-and-grill-tollhouse?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,retail,"Burgers, Convenience Stores, Italian",4.6,93,Yelp,2026-07-02
Mammoth Rock Brasserie,(760) 934-4200,"3029 Chateau Rd, Mammoth Lakes, CA 93546",Mammoth Lakes,CA,93546,https://www.yelp.com/biz/mammoth-rock-brasserie-mammoth-lakes-2?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"Brasseries, Bars, French",4.4,509,Yelp,2026-07-02
Azul Mexican Grill,(559) 733-2985,"1306 N Demaree St, Ste A, Visalia, CA 93291",Visalia,CA,93291,https://www.yelp.com/biz/azul-mexican-grill-visalia?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,mexican,Mexican,3.5,225,Yelp,2026-07-02
Idle Hour Winery & Kitchen,(559) 760-9090,"41139 Hwy 41, Oakhurst, CA 93644",Oakhurst,CA,93644,https://www.yelp.com/biz/idle-hour-winery-and-kitchen-oakhurst?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,mediterranean,"Wineries, New American, Mediterranean",4.6,164,Yelp,2026-07-02
The Annex Kitchen,(559) 248-8512,"2257 W Shaw Ave, Fresno, CA 93711",Fresno,CA,93711,https://www.yelp.com/biz/the-annex-kitchen-fresno-2?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,pizza,"Pizza, Italian, Cocktail Bars",4.4,1799,Yelp,2026-07-02
